application_id,application_date,application_month,claimed_first_name,claimed_last_name,date_of_birth,age,ssn_last4,address_line,city,state,zip_code,phone_number,email,email_domain,is_free_email_domain,employer_name,employer_industry,annual_income,housing_status,months_at_address,months_at_employer,thin_file_flag,device_id,ip_region,application_hour,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,name_email_match_score,document_uploaded,verification_note,ocr_document_text,address_explanation_text,employment_explanation_text,fraud_label,fraud_type,difficulty_level,generated_signal_score
APP-E8098BA52B72,2024-08-17,2024-08,Emma,Mendoza,1976-08-26,48,1978,2046 Hill Road,San Diego,CA,92101,356-267-3480,emma_mendoza@aol.com,aol.com,1,Mayo Clinic,healthcare,100000,own,5,34,0,DEV-FRAUD-0031,FL,15,1,0,0,1,0.14,0.874,0,Unable to verify identity through standard channels.,Document date appears altered or inconsistent,Applicant unable to clearly explain address discrepancy.,Income stated inconsistent with employer and role type.,1,true_name_fraud,hard,0.284
APP-5E51C214DF9A,2024-07-26,2024-07,Helen,Hill,2000-08-07,24,7647,313 Pleasant Street,San Diego,CA,92101,937-339-3782,hhill@live.com,live.com,1,Mayo Clinic,healthcare,79000,own,61,41,0,DEV-BC842B1C9FDD462F,CA,19,0,0,0,0,0.091,0.488,1,Income documentation matches stated amount.,Vehicle registration Helen Hill address San Diego CA current,Currently staying with family while apartment lease finalizes.,Returned to workforce after parental leave.,0,legitimate_clean,medium,0.08
APP-CFBF10F03CDF,2024-11-07,2024-11,Ronald,Martinez,1975-10-06,49,6974,1266 Prairie Street,San Francisco,CA,94101,345-803-7202,rmartinez@msn.com,msn.com,1,Cisco Systems,technology,115000,rent,7,21,0,DEV-FRAUD-0038,NY,11,2,0,1,2,0.513,0.477,1,Document text inconsistent with entered application details.,Vehicle registration Ronald Martinez address San Francisco CA current,Multiple different addresses provided during verification.,Employer contact information appears invalid or disconnected.,1,true_name_fraud,medium,0.391
APP-130FF99EAD4F,2024-06-23,2024-06,Edward,Cooper,2004-07-28,20,2546,3187 Summit Drive,Cincinnati,OH,45201,387-244-8750,edward76@aol.com,aol.com,1,Intel Corporation,technology,83000,rent,72,65,0,DEV-3114F0EBDDC846D3,OH,5,1,0,0,0,0.259,0.4,1,Phone number verified through callback.,ID card Edward Cooper address matches application Cincinnati OH,Address updated after recent move and utility transfer in progress.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.221
APP-F39C400304A4,2024-05-21,2024-05,Kevin,Roberts,1981-07-02,43,6753,6930 State Street,Los Angeles,CA,90001,857-572-4072,user4147@hotmail.com,hotmail.com,1,Cisco Systems,technology,164000,family,5,8,1,DEV-08FC5C79D4D847C0,CA,9,3,2,1,2,0.607,0.0,1,Document appears altered or inconsistent.,Employer Cisco Systems not found on provided document,Applicant unable to clearly explain address discrepancy.,Returned to workforce after parental leave.,1,synthetic_identity,medium,0.721
APP-FAB918CB220B,2024-06-30,2024-06,Joseph,Hill,1975-03-07,49,2121,5494 Main Street,Tucson,AZ,85701,305-632-8445,user4893@msn.com,msn.com,1,Capital One,finance,126000,family,12,8,0,DEV-FRAUD-0029,CA,22,4,1,2,2,0.823,0.022,0,SSN pattern inconsistent with claimed date of birth.,SSN visible digits do not match application,Claimed address appears to be commercial property.,Income stated inconsistent with employer and role type.,1,synthetic_identity,easy,0.653
APP-70C740BE5E08,2024-12-20,2024-12,Eric,Taylor,1995-12-02,29,9283,1008 Monroe Drive,Boston,MA,2101,443-257-6678,etaylor@att.net,att.net,0,Cleveland Clinic,healthcare,124000,rent,39,72,0,DEV-6989040D9DE14EC1,MA,4,0,0,0,0,0.243,0.518,1,All documents match application details.,Tax document Eric Taylor filing address 1008 Monroe Drive Boston MA,College graduate recently moved to new city for first job.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.054
APP-9FD81549FB14,2024-04-17,2024-04,Jessica,Peterson,2003-10-11,21,1537,5477 Farm Road,Pittsburgh,PA,15201,361-879-5838,jessica.p@aol.com,aol.com,1,Walmart,retail,36000,family,98,76,0,DEV-EAA58E5D841140BF,PA,12,0,0,0,0,0.03,0.467,1,Phone number verified through callback.,Tax document Jessica Peterson filing address 5477 Farm Road Pittsburgh PA,Recently relocated for work and mailing and residential address differ temporarily.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.118
APP-54A471D9DCEB,2024-09-14,2024-09,Frank,White,1999-01-18,25,9916,4925 Lakeside Drive,Seattle,WA,98101,558-476-2442,frank_white@comcast.net,comcast.net,0,IBM,technology,118000,rent,116,26,0,DEV-858C311B51DB4CFC,WA,17,0,0,0,0,0.286,0.889,1,Email confirmed through verification link.,Driver license Frank White DOB verified address Seattle WA,Recently relocated for work and mailing and residential address differ temporarily.,Relocated for spouse employment and found new job in Seattle.,0,legitimate_clean,easy,0.0
APP-1EBE5FFA34EE,2024-01-09,2024-01,Andrew,Gray,1970-11-24,54,5544,3993 Jefferson Street,Omaha,NE,68101,755-280-6996,andrew51@corporateemail.com,corporateemail.com,0,JB Hunt,logistics,64000,family,1,6,0,DEV-F283B56B42254FFE,NE,19,0,0,0,0,0.251,0.436,1,Phone number verified through callback.,ID card Andrew Gray address matches application Omaha NE,College graduate recently moved to new city for first job.,Relocated for spouse employment and found new job in Omaha.,0,legitimate_noisy,medium,0.125
APP-E0295B744FC1,2024-10-07,2024-10,Barbara,Rivera,1957-09-24,67,8345,3573 Country Lane,Miami,FL,33101,963-689-2492,barbara.rivera99@live.com,live.com,1,Hyatt Hotels,hospitality,34000,family,11,11,1,DEV-12F959E09BD440D9,FL,11,0,1,0,1,0.172,0.949,0,Income documentation matches stated amount.,Vehicle registration Barbara Rivera address Miami FL current,Address provided does not match any documentation.,Employer contact information appears invalid or disconnected.,1,true_name_fraud,hard,0.338
APP-4010B4600395,2024-09-08,2024-09,George,Kim,1965-12-24,59,3393,9737 Beach Avenue,Cleveland,OH,44101,454-710-7737,georgekim@live.com,live.com,1,UPS,logistics,58000,own,100,70,0,DEV-1D0D1C27D0F74EB7,OH,11,0,0,0,0,0.226,0.877,1,Identity documents match across all sources.,Vehicle registration George Kim address Cleveland OH current,Moved to Cleveland last month for new job opportunity.,Relocated for spouse employment and found new job in Cleveland.,0,legitimate_clean,easy,0.054
APP-78093A8D40B8,2024-09-20,2024-09,Pamela,Smith,1983-06-04,41,2807,3306 Cedar Lane,Baltimore,MD,21201,800-652-2670,pamela95@outlook.com,outlook.com,1,Allstate,insurance,96000,rent,70,17,0,DEV-53972FEDACAF4F50,MD,3,0,0,0,0,0.29,0.385,1,Recent address change explained and documented.,Vehicle registration Pamela Smith address Baltimore MD current,Currently staying with family while apartment lease finalizes.,Career change to insurance industry and short tenure expected.,0,legitimate_clean,easy,0.171
APP-7C73B17257E3,2024-11-08,2024-11,Samantha,Torres,1975-05-02,49,0564,1086 King Street,Fort Worth,TX,76101,528-956-6768,samantha_torres@verizon.net,verizon.net,0,Bank of America,finance,216000,family,3,2,0,DEV-CA75DA18FD294C25,MI,19,0,0,0,0,0.281,0.899,1,Address confirmed via utility statement.,Name Samantha Torres Address 1086 King Street Fort Worth TX,Moved to Fort Worth last month for new job opportunity.,Career change to finance industry and short tenure expected.,0,legitimate_noisy,medium,0.19
APP-C8B7A56B46F2,2024-11-07,2024-11,Sarah,Edwards,1972-06-05,52,5061,4414 Peninsula Lane,Sacramento,CA,95801,414-629-2555,sarah.e@businessmail.com,businessmail.com,0,CVS Health,retail,45000,own,20,1,0,DEV-CCDC82D0CCE8494A,AZ,4,0,0,0,2,0.314,0.463,1,Employment confirmed with HR department.,Address line inconsistent with entered ZIP,College graduate recently moved to new city for first job.,Relocated for spouse employment and found new job in Sacramento.,0,legitimate_noisy,easy,0.286
APP-D894C2EF1549,2024-02-28,2024-02,Amanda,Reyes,1977-10-12,47,4535,5957 Lake Drive,San Diego,CA,92101,590-213-9127,amanda_reyes@sbcglobal.net,sbcglobal.net,0,Citigroup,finance,167000,own,37,19,0,DEV-77C5D0D70D0F4084,CA,5,0,0,0,0,0.016,0.878,1,Name variation due to nickname but documents otherwise consistent.,Lease agreement tenant Amanda Reyes property 5957 Lake Drive San Diego,College graduate recently moved to new city for first job.,Contractor converted to full-time employee recently.,0,legitimate_clean,medium,0.099
APP-85D48DA978B1,2024-03-05,2024-03,Timothy,Carter,1972-06-23,52,8172,182 Ocean Boulevard,Raleigh,NC,27601,559-494-4622,account361@sbcglobal.net,sbcglobal.net,0,Morgan Stanley,finance,123000,own,11,13,0,DEV-6D156D74FD0843AC,NC,21,0,0,0,0,0.159,0.063,1,Income verified through pay stubs provided.,Lease agreement tenant Timothy Carter property 182 Ocean Boulevard Raleigh,Recently relocated for work and mailing and residential address differ temporarily.,Contractor converted to full-time employee recently.,0,legitimate_noisy,medium,0.135
APP-D1E7E23A4F2D,2024-09-06,2024-09,Lisa,Clark,1978-12-24,46,7933,708 Main Street,Jacksonville,FL,32201,962-621-9390,lisa.clark@officeemail.com,officeemail.com,0,XPO Logistics,logistics,38000,own,2,5,0,DEV-9F481A23A1824224,PA,11,0,0,0,0,0.479,0.878,1,Documents clear and consistent with application.,Employer letter confirms salary and start date for Lisa Clark,Currently staying with family while apartment lease finalizes.,Career change to logistics industry and short tenure expected.,0,legitimate_noisy,hard,0.149
APP-7B5DDE76846B,2024-08-05,2024-08,Eric,Ward,2004-09-14,20,3857,5619 Harbor Drive,San Antonio,TX,78201,262-821-8564,ericward@live.com,live.com,1,FedEx,logistics,23000,own,100,86,0,DEV-A463C7B24C414DD5,TX,17,0,0,0,0,0.274,0.886,1,Employer verified through callback and start date consistent.,Professional license Eric Ward address San Antonio TX valid,Address updated after recent move and utility transfer in progress.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.084
APP-52113C1CD500,2024-08-16,2024-08,Christine,Taylor,1987-09-13,37,0586,3005 Shady Grove Road,Raleigh,NC,27601,402-797-1964,christine.t@cox.net,cox.net,0,Hilton Hotels,hospitality,40000,rent,66,62,0,DEV-1FCD4469F87A4AD5,NC,10,0,0,0,0,0.238,0.478,1,Identity verified through standard process.,Health insurance card Christine Taylor employer Hilton Hotels active,Recently relocated for work and mailing and residential address differ temporarily.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.01
APP-6EDC5F2617DD,2024-04-04,2024-04,Rachel,Williams,1952-08-03,72,8501,6551 Creekside Lane,Detroit,MI,48201,798-751-3033,rachel.williams@mail.com,mail.com,1,General Electric,manufacturing,37000,family,35,82,0,DEV-92687AEDCF2548BD,MI,9,0,0,0,0,0.173,0.858,1,Email confirmed through verification link.,Tax document Rachel Williams filing address 6551 Creekside Lane Detroit MI,Temporary housing while relocating to MI for employment.,Started new position at General Electric last month.,0,legitimate_clean,easy,0.042
APP-826700AFBAAF,2024-07-14,2024-07,Donald,Jackson,1953-03-12,71,6385,6185 Washington Boulevard,Sacramento,CA,95801,671-367-7511,djackson@gmail.com,gmail.com,1,CVS Health,healthcare,147000,rent,3,13,0,DEV-1D40F7C0B6C14647,CA,17,2,0,0,0,0.32,0.519,1,Income verified through pay stubs provided.,ID card Donald Jackson address matches application Sacramento CA,Address updated after recent move and utility transfer in progress.,Started new position at CVS Health last month.,0,legitimate_noisy,medium,0.254
APP-3B1358B8C2B5,2024-01-20,2024-01,Amanda,Rogers,1995-12-25,29,4413,5046 Main Street,St Louis,MO,63101,459-281-7059,amanda70@att.net,att.net,0,JB Hunt,logistics,61000,own,51,33,0,DEV-5DFF27F29855436F,MO,6,0,0,0,0,0.092,0.411,1,Income verified through pay stubs provided.,Name Amanda Rogers Address 5046 Main Street St Louis MO,College graduate recently moved to new city for first job.,Career change to logistics industry and short tenure expected.,0,legitimate_clean,easy,0.034
APP-030BBEFA54E9,2024-08-07,2024-08,Linda,Nelson,2004-03-27,20,3778,816 Adams Road,Minneapolis,MN,55401,976-423-4281,l1710@corporateemail.com,corporateemail.com,0,Public School District,education,58000,family,6,2,0,DEV-CLUSTER-0004,NM,23,8,1,3,4,0.965,0.0,1,Address does not match any known residential records.,Professional license Linda Nelson address Minneapolis MN valid,Applicant unable to clearly explain address discrepancy.,Employer contact information appears invalid or disconnected.,1,coordinated_attack,easy,0.778
APP-440E074BCC5E,2024-01-08,2024-01,Jason,Miller,1993-08-17,31,1820,3317 Meadow Lane,Baltimore,MD,21201,558-927-8276,jasonmiller@ymail.com,ymail.com,1,Marriott International,hospitality,23000,rent,86,77,0,DEV-BBC8A8279B124E90,MD,21,0,0,0,0,0.252,0.911,1,Short employment tenure due to recent graduation.,Professional license Jason Miller address Baltimore MD valid,Address updated after recent move and utility transfer in progress.,Started new position at Marriott International last month.,0,legitimate_clean,medium,0.036
APP-874FBB230E6B,2024-02-23,2024-02,Dorothy,Evans,1970-01-15,54,0437,7488 East Street,Denver,CO,80201,274-854-8567,dorothy.evans52@comcast.net,comcast.net,0,Public School District,education,64000,own,36,56,0,DEV-C599DA33FF00443F,CO,9,0,0,0,0,0.139,0.864,1,Address confirmed via utility statement.,Bank statement Dorothy Evans address 7488 East Street Denver CO 80201,College graduate recently moved to new city for first job.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.011
APP-56990D13FD36,2024-04-14,2024-04,Nancy,Lee,2005-03-25,19,0713,250 Farm Road,Memphis,TN,38101,218-561-4946,nancylee@earthlink.net,earthlink.net,0,Salesforce,technology,104000,other,6,5,0,DEV-2E466A7245A84EEA,TN,15,0,0,0,0,0.384,0.944,1,Recent address change explained and documented.,Insurance card holder Nancy Lee policy active current address confirmed,Address updated after recent move and utility transfer in progress.,Started new position at Salesforce last month.,0,legitimate_noisy,medium,0.065
APP-F41694E1C158,2024-10-24,2024-10,Nicole,Martin,1990-04-16,34,3777,6185 Maple Drive,Fort Worth,TX,76101,625-495-4296,nicole.martin@verizon.net,verizon.net,0,XPO Logistics,logistics,62000,own,35,18,0,DEV-42650D7B9125465A,TX,20,0,0,0,0,0.296,0.942,1,Identity verified through standard process.,Lease agreement tenant Nicole Martin property 6185 Maple Drive Fort Worth,Recently relocated for work and mailing and residential address differ temporarily.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.0
APP-04D5AD5B420F,2024-05-16,2024-05,Jeffrey,Scott,1956-04-07,68,3818,4789 Market Street,Cleveland,OH,44101,670-269-5162,account339@aol.com,aol.com,1,General Motors,manufacturing,55000,rent,3,6,1,DEV-CLUSTER-0003,OH,23,4,1,2,3,0.607,0.0,1,Address does not match any known residential records.,Income amount on document differs significantly from stated,Applicant unable to clearly explain address discrepancy.,Promoted internally and tenure reflects new role start date.,1,coordinated_attack,medium,0.772
APP-C87179C1A787,2024-01-07,2024-01,Kathleen,King,1968-11-07,56,9600,4156 Broad Street,Louisville,KY,40201,651-741-9367,kathleenking@aol.com,aol.com,1,Ford Motor Company,manufacturing,54000,rent,15,65,0,DEV-B658A588A6814D37,KY,19,0,0,0,0,0.121,0.891,1,Address discrepancy resolved with updated proof.,Utility statement confirms service address and applicant name,Moved to Louisville last month for new job opportunity.,Career change to manufacturing industry and short tenure expected.,0,legitimate_clean,easy,0.087
APP-6FFC665C2253,2024-09-27,2024-09,Justin,Carter,2006-10-04,18,9432,6852 Monroe Drive,Fresno,CA,93701,804-236-9407,justin_carter@charter.net,charter.net,0,Community Health Systems,healthcare,71000,own,53,56,1,DEV-FC669A179DEC4831,CA,18,0,0,0,1,0.07,0.947,1,Employment gap explained with supporting documents.,Employer letter confirms salary and start date for Justin Carter,Address updated after recent move and utility transfer in progress.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.111
APP-6DC1E2B810CB,2024-08-06,2024-08,Stephen,Cox,2002-06-06,22,9677,5502 Maple Drive,Baltimore,MD,21201,548-607-5543,stephencox@earthlink.net,earthlink.net,0,XPO Logistics,logistics,38000,rent,112,92,0,DEV-6761346D257A40EB,MD,9,0,0,0,0,0.094,0.85,0,Email confirmed through verification link.,Driver license Stephen Cox DOB verified address Baltimore MD,Temporary housing while relocating to MD for employment.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.017
APP-BB680DD9DB4D,2024-10-30,2024-10,Mary,Mendoza,1993-07-19,31,4380,8514 North Street,Detroit,MI,48201,254-942-7064,mary.m@mail.com,mail.com,1,Salesforce,technology,94000,family,65,96,0,DEV-C5184EC5FD52422F,MI,19,0,0,0,0,0.286,0.514,1,Email confirmed through verification link.,Direct deposit form Mary Mendoza employer Salesforce verified,College graduate recently moved to new city for first job.,Career change to technology industry and short tenure expected.,0,legitimate_clean,easy,0.085
APP-2618151D5335,2024-08-25,2024-08,Laura,Ward,2004-02-08,20,4174,3168 Liberty Street,Milwaukee,WI,53201,737-376-1800,laura.ward78@att.net,att.net,0,Marriott International,hospitality,25000,family,43,18,0,DEV-25B74E33CEA64A49,WI,8,0,0,0,0,0.046,0.88,1,Address discrepancy resolved with updated proof.,Mortgage statement borrower Laura Ward property Milwaukee WI,Address updated after recent move and utility transfer in progress.,Started new position at Marriott International last month.,0,legitimate_clean,medium,0.034
